Manufacturer,Make,Model,Serial Number,Asset Number,Notes
PEL (DSIR) and Victoria Engineering Ltd.,PELVicEng,MO2A,0572,,
PEL (DSIR) and Victoria Engineering Ltd.,PELVicEng,MO2A,0573,,
PEL (DSIR) and Victoria Engineering Ltd.,PELVicEng,MO2A,0594,,
PEL (DSIR) and Victoria Engineering Ltd.,PELVicEng,MO2A,DUMMY_503A,,
PEL (DSIR) and Victoria Engineering Ltd.,PELVicEng,MO2,DUMMY_002A,,
PEL (DSIR) and Victoria Engineering Ltd.,PELVicEng,MO2,DUMMY_003A,,
PEL (DSIR) and Victoria Engineering Ltd.,PELVicEng,MO2,DUMMY_007A,,
PEL (DSIR) and Victoria Engineering Ltd.,PELVicEng,MO2,DUMMY_088B,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0001,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0002,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0003,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0004,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0005,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0006,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0007,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0008,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0009,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0010,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0011,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0013,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0014,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0015,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0016,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0017,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0018,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0019,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0020,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0021,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0022,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0023,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0025,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0026,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0027,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0028,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0029,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,0030,,
"Physics and Engineering Laboratory, DSIR",PEL,MO1,DUMMY_622A,,
Terra Technology Inc.,TerraTech,DCA-333,333,,
Terra Technology Inc.,TerraTech,DCA-333,334,,
Terra Technology Inc.,TerraTech,DCA-333,336,,
Terra Technology Inc.,TerraTech,DCA-333,337,,
Terra Technology Inc.,TerraTech,DCA-333,338,,
Terra Technology Inc.,TerraTech,DCA-333,339,,
Terra Technology Inc.,TerraTech,DCA-333,340,,
Terra Technology Inc.,TerraTech,DCA-333,341,,
Terra Technology Inc.,TerraTech,DCA-333,342,,
Terra Technology Inc.,TerraTech,DCA-333,343,,
Terra Technology Inc.,TerraTech,DCA-333,344,,
Terra Technology Inc.,TerraTech,DCA-333,345,,
Terra Technology Inc.,TerraTech,DCA-333,346,,
Terra Technology Inc.,TerraTech,DCA-333,432,,
Terra Technology Inc.,TerraTech,DCA-333,433,,
Terra Technology Inc.,TerraTech,DCA-333,434,,
Terra Technology Inc.,TerraTech,DCA-333,435,,
Terra Technology Inc.,TerraTech,DCA-333,436,,
Terra Technology Inc.,TerraTech,DCA-333,436A,,
Terra Technology Inc.,TerraTech,DCA-333,436B,,
Terra Technology Inc.,TerraTech,DCA-333,437,,
Terra Technology Inc.,TerraTech,DCA-333,439,,
Terra Technology Inc.,TerraTech,DCA-333,440,,
Terra Technology Inc.,TerraTech,DCA-333,441,,
Terra Technology Inc.,TerraTech,DCA-333,442,,
Terra Technology Inc.,TerraTech,DCA-333,443,,
Terra Technology Inc.,TerraTech,DCA-333,444,,
Terra Technology Inc.,TerraTech,DCA-333,445,,
Terra Technology Inc.,TerraTech,DCA-333,446,,Site no longer supported.
Terra Technology Inc.,TerraTech,DCA-333,447,,
Terra Technology Inc.,TerraTech,DCA-333,464,,
Terra Technology Inc.,TerraTech,DCA-333,465,,
Terra Technology Inc.,TerraTech,DCA-333,466,,
Terra Technology Inc.,TerraTech,DCA-333,467,,
Terra Technology Inc.,TerraTech,DCA-333,468,,
Terra Technology Inc.,TerraTech,DCA-333,469,,
Terra Technology Inc.,TerraTech,DCA-333,470,,
Terra Technology Inc.,TerraTech,DCA-333,471,,
Terra Technology Inc.,TerraTech,DCA-333,472,,
Terra Technology Inc.,TerraTech,DCA-333,477,,
Terra Technology Inc.,TerraTech,DCA-333,507,,
Terra Technology Inc.,TerraTech,DCA-333,508,,
Terra Technology Inc.,TerraTech,DCA-333,509,,
Terra Technology Inc.,TerraTech,DCA-333,510,,
Terra Technology Inc.,TerraTech,DCA-333,511,,
Terra Technology Inc.,TerraTech,DCA-333,512,,
Terra Technology Inc.,TerraTech,DCA-333,513,,
Terra Technology Inc.,TerraTech,DCA-333,514,,Site no longer supported.
Terra Technology Inc.,TerraTech,DCA-333,515,,
Terra Technology Inc.,TerraTech,DCA-333,516,,
Terra Technology Inc.,TerraTech,DCA-333,517,,
Terra Technology Inc.,TerraTech,DCA-333,518,,
Terra Technology Inc.,TerraTech,DCA-333,519,,
Terra Technology Inc.,TerraTech,DCA-333,520,,
Terra Technology Inc.,TerraTech,DCA-333,565,,
Terra Technology Inc.,TerraTech,GSR-12,150,,Abandoned
Terra Technology Inc.,TerraTech,GSR-12,160,,Abandoned
Terra Technology Inc.,TerraTech,GSR-12,161,,
Terra Technology Inc.,TerraTech,GSR-12,162,,Site no longer supported
Terra Technology Inc.,TerraTech,GSR-12,163,,
Terra Technology Inc.,TerraTech,GSR-12,194,,
Terra Technology Inc.,TerraTech,GSR-12,195,,
Terra Technology Inc.,TerraTech,GSR-12,196,,
Terra Technology Inc.,TerraTech,GSR-12,197,,
Terra Technology Inc.,TerraTech,GSR-12,198,,
Terra Technology Inc.,TerraTech,GSR-12,209,,
Terra Technology Inc.,TerraTech,GSR-12,269,,
Terra Technology Inc.,TerraTech,GSR-12,281,,
Terra Technology Inc.,TerraTech,GSR-12,282,,
Terra Technology Inc.,TerraTech,GSR-12,324,,Abandoned
Terra Technology Inc.,TerraTech,GSR-12,328,,Abandoned
Terra Technology Inc.,TerraTech,GSR-12,330,,
Terra Technology Inc.,TerraTech,GSR-12,331,,
Terra Technology Inc.,TerraTech,GSR-12,332,,
Terra Technology Inc.,TerraTech,GSR-12,333,,Abandoned
Terra Technology Inc.,TerraTech,GSR-12,361,,Site no longer supported
Terra Technology Inc.,TerraTech,GSR-12,362,,Abandoned
Terra Technology Inc.,TerraTech,GSR-12,363,,Abandoned
Terra Technology Inc.,TerraTech,GSR-12,364,,Abandoned
Terra Technology Inc.,TerraTech,GSR-12,365,,Abandoned
Terra Technology Inc.,TerraTech,GSR-12,366,,Abandoned
Terra Technology Inc.,TerraTech,IDS-3602,381,,
Terra Technology Inc.,TerraTech,IDS-3602,382,,
Terra Technology Inc.,TerraTech,IDS-3602,383,,
Terra Technology Inc.,TerraTech,IDS-3602,384,,
Terra Technology Inc.,TerraTech,IDS-3602,385,,
Terra Technology Inc.,TerraTech,IDS-3602,386,,
Terra Technology Inc.,TerraTech,IDS-3602,387,,
Terra Technology Inc.,TerraTech,IDS-3602,388,,
Terra Technology Inc.,TerraTech,IDS-3602,389,,
Terra Technology Inc.,TerraTech,IDS-3602,390,,
Terra Technology Inc.,TerraTech,IDS-3602,391,,
Terra Technology Inc.,TerraTech,IDS-3602,392,,
Terra Technology Inc.,TerraTech,IDS-3602,393,,
Terra Technology Inc.,TerraTech,IDS-3602,394,,Abandoned
Terra Technology Inc.,TerraTech,IDS-3602,395,,
Terra Technology Inc.,TerraTech,IDS-3602,533,,
Terra Technology Inc.,TerraTech,IDS-3602,534,,
Terra Technology Inc.,TerraTech,IDS-3602,535,,
Terra Technology Inc.,TerraTech,IDS-3602,536,,
Terra Technology Inc.,TerraTech,IDS-3602,537,,
Terra Technology Inc.,TerraTech,IDS-3602,538,,
Terra Technology Inc.,TerraTech,IDS-3602,539,,
Terra Technology Inc.,TerraTech,IDS-3602,540,,
Terra Technology Inc.,TerraTech,IDS-3602,541,,
